"id","id_session","id_YM","id_GA","created","location","branch","direction","amount","price"
"800","310d7c223bb899d903fd04171c7b2262","1611179981940116947","GA1.2.669047600.1611179981","2021-01-21 01:00:35","Balashikha","Мобильные сотрудники","Монтажники","1","По запросу"
"801","25fda5faa041ce9cac4c6d87a283e0b2",,"GA1.2.790999092.1611206663","2021-01-21 08:26:26","Moscow","Выездное обслуживание оборудования","Обслуживание розничных сетей","5","5000"
"802","821e5c6f10837face5bba72639fe6ea0","1611209372224039875","GA1.2.663946646.1611209372","2021-01-21 09:10:18","Moscow","Промышленность, производство, ТЭК","Эксплуатация","300","По запросу"
"803","821e5c6f10837face5bba72639fe6ea0","1611209372224039875","GA1.2.663946646.1611209372","2021-01-21 09:10:28","Moscow","Промышленность, производство, ТЭК","Эксплуатация","5","20000"
"804","ff9cbe1d33d7b9002be1014b04ccb5e3","1611210836217075272",,"2021-01-21 09:37:17","Belgorod","Телекоммуникации и ИТ","Обслуживание оборудования связи","3","По запросу"
"805","08cc1a498b9451646357190014a9e5e8",,"GA1.2.1625785139.1611216349","2021-01-21 11:05:34","Almaty","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","2","5000"
"806","bffdfc6b48a46c61f044d3ce172f0e54","1611218441190577898","GA1.2.770859206.1611218441","2021-01-21 11:41:18","St Petersburg","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","10","9500"
"807","4a83c1c983f78c8da50d1065b5e62888","1611218629907954272","GA1.2.1270715293.1611218629","2021-01-21 11:44:15","Chelyabinsk","Выездное обслуживание оборудования","Торговое оборудование","15","13500"
"808","ddad8aca2baf94594928678c9e5b577f","1611128521332052755","GA1.2.1812465094.1611128522","2021-01-21 12:30:14","St Petersburg","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","2","5000"
"809","38de76b8fbaff0498b85148f0f3ab87f","1610356247681684252","GA1.2.1183212556.1610356149","2021-01-21 12:38:56","Yekaterinburg","Мобильные сотрудники","Строительные бригады","2","По запросу"
"810","d9b34e78bd3d14084b66d72ce7f7592d","1611227165927638698","GA1.2.1257807950.1611227167","2021-01-21 14:11:05","Bryansk","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","100","80200"
"811","2d8c0ebd7897e6255981cb465006c506","1596614726513177077","GA1.2.314366375.1605081870","2021-01-21 14:48:57","St Petersburg","Мобильные сотрудники","Геодезисты","212","По запросу"
"812","2d8c0ebd7897e6255981cb465006c506","1596614726513177077","GA1.2.314366375.1605081870","2021-01-21 14:49:02","St Petersburg","Мобильные сотрудники","Геодезисты","21","18290"
"813","f46313d85027f5c2bcee69724737cc26","1611134766492122786","GA1.2.1697076297.1611134766","2021-01-21 15:54:52","Moscow","Телекоммуникации и ИТ","Обслуживание оборудования связи","150","По запросу"
"814","f46313d85027f5c2bcee69724737cc26","1611134766492122786","GA1.2.1697076297.1611134766","2021-01-21 15:55:00","Moscow","Телекоммуникации и ИТ","Контроль выездных монтажников","150","118700"
"815","407929f994657778c9240f8bbe651ad6","1611234501814576679","GA1.2.1661417395.1611234503","2021-01-21 16:09:20","Kaliningrad","Безопасность и видеонаблюдение","Установка и сервис оборудования","10","9500"
"816","c49056b726ee059502421c95031bcca7",,"GA1.2.1868306567.1611235624","2021-01-21 16:28:20","Tashkent","Выездное обслуживание оборудования","Технологическое оборудование","20","17500"
"817","f46313d85027f5c2bcee69724737cc26","1611134766492122786","GA1.2.1697076297.1611134766","2021-01-21 16:47:11","Moscow","Мобильные сотрудники","Монтажники","200","По запросу"
"818","f46313d85027f5c2bcee69724737cc26","1611134766492122786","GA1.2.1697076297.1611134766","2021-01-21 16:47:22","Moscow","Мобильные сотрудники","Выездной сервис IT","200","157200"
"819","f46313d85027f5c2bcee69724737cc26","1611134766492122786","GA1.2.1697076297.1611134766","2021-01-21 16:47:47","Moscow","Телекоммуникации и ИТ","Контроль выездных монтажников","200","157200"
"820","f46313d85027f5c2bcee69724737cc26","1611134766492122786","GA1.2.1697076297.1611134766","2021-01-21 16:47:54","Moscow","Телекоммуникации и ИТ","Обслуживание оборудования связи","200","По запросу"
"821","b870ce820da377cc9e4172110cf23d79","1611239066445211224","GA1.2.1198455273.1611239066","2021-01-21 17:25:11","Chelyabinsk","Телекоммуникации и ИТ","Обслуживание оборудования связи","5","По запросу"
"822","b870ce820da377cc9e4172110cf23d79","1611239066445211224","GA1.2.1198455273.1611239066","2021-01-21 17:25:30","Chelyabinsk","Телекоммуникации и ИТ","Обслуживание оборудования связи","20","По запросу"
"823","802bb9be2ae5e2a2884c849cce260cad",,"GA1.2.1567223033.1611242379","2021-01-21 18:20:46","Kyiv","Мобильные сотрудники","Монтажники","4","По запросу"
"824","802bb9be2ae5e2a2884c849cce260cad",,"GA1.2.1567223033.1611242379","2021-01-21 18:21:00","Kyiv","Мобильные сотрудники","Монтажники","5","По запросу"
"825","a456f248a93cba8e0e96ef38d2c1cd82","1611247300565351286","GA1.2.1929500196.1611247300","2021-01-21 19:54:26","Moscow","Здравоохранение и медицина","Медицинские представители","2","3900"
"826","5257f2220eb6b8354aa31744d1ea5e0b","1564737646183903772","GA1.2.504567896.1564737664","2021-01-21 20:25:03","St Petersburg","Здравоохранение и медицина","Медицинские представители","10","3900"
"827","5257f2220eb6b8354aa31744d1ea5e0b","1564737646183903772","GA1.2.504567896.1564737664","2021-01-21 20:25:21","St Petersburg","Мобильные сотрудники","Выездной ремонт бытовой техники","10","9500"
"828","5257f2220eb6b8354aa31744d1ea5e0b","1564737646183903772","GA1.2.504567896.1564737664","2021-01-21 20:25:34","St Petersburg","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","10","20000"
"829","0ccac225aa6cce820d32757b9e76c01d","1611251561887580119","GA1.2.1694164124.1611251561","2021-01-21 20:53:02","Kyiv","Телекоммуникации и ИТ","Выездной ИТ-сервис","3","5000"
"830","5b368efdcde79d45cc83df7e8495ea11",,"GA1.2.271464498.1611265356","2021-01-22 00:43:28","San Diego","Выездное обслуживание оборудования","Кондиционирование и вентиляция","2","5000"
"831","2e99b5161fd26a893180f32526abf08e","161126560439463053","GA1.2.1909043108.1611265604","2021-01-22 00:48:01","Ivanovo","Телекоммуникации и ИТ","Выездной ИТ-сервис","3","5000"
"832","2e99b5161fd26a893180f32526abf08e","161126560439463053","GA1.2.1909043108.1611265604","2021-01-22 00:48:04","Ivanovo","Телекоммуникации и ИТ","Выездной ИТ-сервис","1","5000"
"833","2e99b5161fd26a893180f32526abf08e","161126560439463053","GA1.2.1909043108.1611265604","2021-01-22 00:48:19","Ivanovo","Телекоммуникации и ИТ","Другое","1","По запросу"
"834","066667c27749fcb12e60dec79c5b78e7","1596532384954204195","GA1.2.454239907.1611294105","2021-01-22 08:43:45","Perm","Выездное обслуживание оборудования","Спецтехника","20","17500"
"835","84232c871823abf016a46cdb3a863e13","1611299624795278699","GA1.2.532057787.1611299625","2021-01-22 10:16:32","Gus\'-Khrustal\'nyy","Мобильные сотрудники","Клининг","1","7000"
"836","84232c871823abf016a46cdb3a863e13","1611299624795278699","GA1.2.532057787.1611299625","2021-01-22 10:16:37","Gus\'-Khrustal\'nyy","Мобильные сотрудники","Клининг","10","7000"
"837","84232c871823abf016a46cdb3a863e13","1611299624795278699","GA1.2.532057787.1611299625","2021-01-22 10:16:41","Gus\'-Khrustal\'nyy","Мобильные сотрудники","Клининг","12","8400"
"838","84232c871823abf016a46cdb3a863e13","1611299624795278699","GA1.2.532057787.1611299625","2021-01-22 10:16:49","Gus\'-Khrustal\'nyy","Мобильные сотрудники","Клининг","1","7000"
"839","f03f847fb6749f80d5a7fc5198a81edc","1611304317787775943","GA1.2.641879496.1611304317","2021-01-22 11:33:01","Kaliningrad","Выездное обслуживание оборудования","Технологическое оборудование","12","11100"
"840","51bedfc9b73bddaade351226361c7b4d","16113043698141164","GA1.2.754497962.1611304369","2021-01-22 11:33:36","Almaty","Промышленность, производство, ТЭК","Другое","1","По запросу"
"841","51bedfc9b73bddaade351226361c7b4d","16113043698141164","GA1.2.754497962.1611304369","2021-01-22 11:33:40","Almaty","Промышленность, производство, ТЭК","Другое","10","По запросу"
"842","51bedfc9b73bddaade351226361c7b4d","16113043698141164","GA1.2.754497962.1611304369","2021-01-22 11:33:43","Almaty","Промышленность, производство, ТЭК","Сервис оборудования предприятий","10","20000"
"843","51bedfc9b73bddaade351226361c7b4d","16113043698141164","GA1.2.754497962.1611304369","2021-01-22 11:33:45","Almaty","Промышленность, производство, ТЭК","Сервис оборудования предприятий","1","10000"
"844","51bedfc9b73bddaade351226361c7b4d","16113043698141164","GA1.2.754497962.1611304369","2021-01-22 11:33:51","Almaty","Промышленность, производство, ТЭК","Сервис оборудования предприятий","5","10000"
